cbsa_code,cbsa_title,decade,h,lead_h_change,pct_ba,decade_pop,pct_black,pct_hispanic,pct_asian,pct_fb,pct_elderly,pct_poverty,pct_military,muni_pcap,pct_government,pct_manufacturing,gdp_pcap,pct_largehh,pct_pop_growth,region,units_pcap,clay,silt,sand,mean_ksat,rock_fragments,restrictive_depth,bulk_density
33340,"Milwaukee-Waukesha-West Allis, WI",1990,0.725105980904343,-0.010466378333987,21.29020740052748,1435303,13.633148506195896,3.5824484742858203,1.277939655720177,3.7735598740075234,5.4832283512399895,11.589783836057627,0.20350880973609853,0.32023186194417336,11.443951154284704,24.081217346879072,42.946641029022246,3.84752716087495,2.7565884568932253,Midwest,0.0046946423032573,18.885627215189235,46.84772948002209,27.360470494892756,23.551129500830775,4.02436987162355,72.52305295839763,1.4850250922578565
33340,"Milwaukee-Waukesha-West Allis, WI",2000,0.714639602570356,-0.0143169342245315,26.952299219152604,1502420,15.475488442042984,6.297622307913225,2.049987306270704,5.435581489410898,6.181612949869431,10.605606396720972,0.07526656375550762,0.31317757968370397,11.2485122621981,20.497720826170152,54.01528191904388,3.608057080916248,4.676155487726285,Midwest,0.00306632478500041,18.885627215189235,46.84772948002209,27.360470494892756,23.551129500830775,4.02436987162355,72.52305295839763,1.4850250922578565
33340,"Milwaukee-Waukesha-West Allis, WI",2010,0.7003226683458245,-0.02748439819905235,31.69167246379077,1556708,16.439211058751546,9.480187774598498,2.9299932900917023,6.918852715791207,6.349282862482871,14.623052261411235,0.08742286041843052,0.30206451455340405,10.64297651508488,16.83000250747319,56.29473501144875,3.615249956999584,3.613370429041147,Midwest,0.00170348851157039,18.885627215189235,46.84772948002209,27.360470494892756,23.551129500830775,4.02436987162355,72.52305295839763,1.4850250922578565
33460,"Minneapolis-St. Paul-Bloomington, MN-WI",1990,0.471261212873255,0.0010472606601804,26.522286672401265,2606156,3.4055216948498237,1.4735411884433376,2.478238871662058,3.4092209614316777,4.4569226186645725,8.161574158963047,0.13737447228099062,0.7895319728362108,12.010920454741294,19.703134245190345,50.88289522766129,3.0927582803872475,15.07797766313844,Midwest,0.00661713516639416,16.092408746021004,39.71787784272574,44.11042280715358,38.734785330727014,3.6033881420373617,111.27596430252758,1.446200328569153
33460,"Minneapolis-St. Paul-Bloomington, MN-WI",2000,0.4723084735334354,-0.03057152648536282,32.85444578559243,3044425,5.13011895440442,3.3366997392409594,4.032332008979128,6.973638469114269,4.7500295192680015,6.736495578769078,0.09286395110138047,0.6884761150795257,11.72048277979242,16.077804736124744,60.33392328135779,3.515687262795577,16.816683268384548,Midwest,0.00591801179332413,16.092408746021004,39.71787784272574,44.11042280715358,38.734785330727014,3.6033881420373617,111.27596430252758,1.446200328569153
33460,"Minneapolis-St. Paul-Bloomington, MN-WI",2010,0.4417369470480726,-0.02865430970782079,37.95851996553026,3355327,7.140282705243786,5.351136013788577,5.594890677690521,9.391865104168527,4.989012675660575,10.290792401122353,0.08565263435481643,0.6161166853221416,11.761590151900164,13.5913377378734,64.18386052610715,3.7567470866820303,10.2121747127947,Midwest,0.0036433596069397,16.092408746021004,39.71787784272574,44.11042280715358,38.734785330727014,3.6033881420373617,111.27596430252758,1.446200328569153
33660,"Mobile, AL",1990,0.6937165404946133,-0.07729791918646611,15.53385517579891,379167,31.034245978401763,0.8356156062570791,0.8765512633271959,1.5824932720266849,4.762533573841323,21.368202967349458,0.7499650365950306,0.17118624285102907,13.918034372682422,16.317673233805177,29.880453445913787,4.400324326693402,3.581126488152151,South,0.00441585419481958,9.832075553002475,23.601188983407667,61.260420473747594,30.8250717162243,0.9908940053146112,83.36909138477111,1.5120127876328082
33660,"Mobile, AL",2000,0.6164186213081472,-0.05896407929691072,18.640903239219263,400073,33.22429053403469,1.2222297251671297,1.4002996175999085,2.2841465275120485,5.473148210672689,18.50725632201794,0.6046407853636769,0.16618347562163951,14.174572133079064,14.265064924022496,39.510009871296504,3.770833472056679,5.513665482491883,South,0.0056653879467287,9.832075553002475,23.601188983407667,61.260420473747594,30.8250717162243,0.9908940053146112,83.36909138477111,1.5120127876328082
33660,"Mobile, AL",2010,0.5574545420112365,-0.07514889179076384,20.28814977512813,413328,34.449093444909344,2.405857740585774,1.817710754687742,3.2173408974598408,5.650472648380598,19.48910794814679,0.5655801170130396,0.17896050788992138,14.462606112300612,11.250950151153818,43.46517697288704,3.9700823681636,3.3131453509734476,South,0.00234416529625819,9.832075553002475,23.601188983407667,61.260420473747594,30.8250717162243,0.9908940053146112,83.36909138477111,1.5120127876328082
33700,"Modesto, CA",1990,0.2815197981963842,0.00128175259124346,12.950717629971765,375312,1.6487549997031212,21.833251466849475,4.897414998299694,14.262041120365325,4.503376317735519,14.119125740169803,0.190922554436719,0.1550197727720171,13.657373683861994,18.200781405204953,31.15010963262871,6.862612163509471,40.07053686390864,West,0.0047560294448659,20.239421554239215,27.982802100896564,51.73917976859577,12.770579300826906,9.111326723948476,55.89262992276833,1.5136966665644185
